Date,Pollutant,State,Daily AQI Value,County,Site Latitude,Site Longitude
4/14/2022,PM2.5,Texas,35.66666667,Jefferson,29.979958,-94.004746
4/14/2022,PM2.5,Texas,36,Tarrant,32.80581,-97.356529
4/14/2022,PM2.5,Texas,37,Galveston,29.254474,-94.861289
4/14/2022,PM2.5,Texas,37,Montgomery,30.350302,-95.425128
4/14/2022,PM2.5,Texas,39,Lubbock,33.58553,-101.78698
4/14/2022,PM2.5,Texas,41.90909091,Harris,29.686389,-95.294722
4/14/2022,O3,Texas,42,Hunt,33.153088,-96.115572
4/14/2022,O3,Texas,42,Rockwall,32.936523,-96.459211
4/14/2022,PM2.5,Texas,42,Travis,30.35386,-97.69166
4/14/2022,PM2.5,Texas,42.25,Bexar,29.275381,-98.311692
4/14/2022,O3,Texas,43.5,Nueces,27.76534,-97.434262
4/14/2022,O3,Texas,44,Dallas,32.820061,-96.860117
4/14/2022,O3,Texas,44.33333333,El Paso,31.765685,-106.455227
4/14/2022,O3,Texas,45,Gregg,32.378696,-94.711813
4/14/2022,O3,Texas,45,McLennan,31.653086,-97.070704
4/14/2022,O3,Texas,45,Montgomery,30.350302,-95.425128
4/14/2022,O3,Texas,46,Ellis,32.175417,-96.870189
4/14/2022,NO2,Texas,46.5,El Paso,31.765685,-106.455227
4/14/2022,O3,Texas,47,Collin,33.1324,-96.786419
4/14/2022,O3,Texas,47.5,Bell,31.088002,-97.679734
4/14/2022,O3,Texas,48.2,Tarrant,32.80581,-97.356529
4/14/2022,O3,Texas,49,Denton,33.219069,-97.196284
4/14/2022,O3,Texas,49,Galveston,29.254474,-94.861289
4/14/2022,O3,Texas,49,Johnson,32.353595,-97.436742
4/14/2022,O3,Texas,49,Kaufman,32.564968,-96.317687
4/14/2022,O3,Texas,50.5,Bexar,29.275381,-98.311692
4/14/2022,O3,Texas,50.5,Jefferson,29.979958,-94.004746
4/14/2022,O3,Texas,51,Parker,32.868773,-97.905931
4/14/2022,PM2.5,Texas,51,Potter,35.201592,-101.909275
4/14/2022,O3,Texas,52,Brazoria,29.043759,-95.472946
4/14/2022,O3,Texas,54,Smith,32.344027,-95.415754
4/14/2022,O3,Texas,56.76470588,Harris,29.686389,-95.294722
4/14/2022,PM2.5,Texas,57,Nueces,27.76534,-97.434262
4/14/2022,PM2.5,Texas,58,Ector,31.870259,-102.334745
4/14/2022,O3,Texas,58,Randall,34.8803,-101.6649
4/14/2022,PM2.5,Texas,58.25,El Paso,31.765685,-106.455227
4/14/2022,PM2.5,Texas,63,Hidalgo,26.226343,-98.2908496
4/14/2022,PM2.5,Texas,63,Webb,27.507904,-99.523949
4/14/2022,PM2.5,Texas,69,Cameron,26.200335,-97.712684
4/14/2022,O3,Texas,77,Travis,30.35386,-97.69166
4/15/2022,O3,Texas,31,Ellis,32.175417,-96.870189
4/15/2022,O3,Texas,31,Kaufman,32.564968,-96.317687
4/15/2022,O3,Texas,31,McLennan,31.653086,-97.070704
4/15/2022,O3,Texas,31,Smith,32.344027,-95.415754
4/15/2022,O3,Texas,31.33333333,Dallas,32.820061,-96.860117
4/15/2022,O3,Texas,32,Bell,31.088002,-97.679734
4/15/2022,O3,Texas,36,Collin,33.1324,-96.786419
4/15/2022,O3,Texas,37.6,Tarrant,32.80581,-97.356529
4/15/2022,NO2,Texas,38,El Paso,31.765685,-106.455227
4/15/2022,O3,Texas,38,Johnson,32.353595,-97.436742
4/15/2022,O3,Texas,38,Parker,32.868773,-97.905931
4/15/2022,PM2.5,Texas,42,Ector,31.870259,-102.334745
4/15/2022,PM2.5,Texas,43,Kaufman,32.564968,-96.317687
4/15/2022,O3,Texas,44,Denton,33.219069,-97.196284
4/15/2022,O3,Texas,44,Randall,34.8803,-101.6649
4/15/2022,O3,Texas,44.16666667,El Paso,31.765685,-106.455227
4/15/2022,PM2.5,Texas,47,McLennan,31.653086,-97.070704
4/15/2022,PM2.5,Texas,47.33333333,Jefferson,29.979958,-94.004746
4/15/2022,PM2.5,Texas,48,Ellis,32.175417,-96.870189
4/15/2022,PM2.5,Texas,49,Brazos,30.628333,-96.362777
4/15/2022,PM2.5,Texas,49.5,Harris,29.686389,-95.294722
4/15/2022,PM2.5,Texas,50,Bowie,33.436111,-94.07778
4/15/2022,PM2.5,Texas,50.5,Dallas,32.820061,-96.860117
4/15/2022,PM2.5,Texas,51,Denton,33.219069,-97.196284
4/15/2022,PM2.5,Texas,51,Lubbock,33.58553,-101.78698
4/15/2022,PM2.5,Texas,52,Bell,31.088002,-97.679734
4/15/2022,PM2.5,Texas,52,El Paso,31.765685,-106.455227
4/15/2022,PM2.5,Texas,52,Nueces,27.76534,-97.434262
4/15/2022,PM2.5,Texas,53,Galveston,29.254474,-94.861289
4/15/2022,PM2.5,Texas,54.75,Tarrant,32.80581,-97.356529
4/15/2022,PM2.5,Texas,55,Montgomery,30.350302,-95.425128
4/15/2022,PM2.5,Texas,56.66666667,Travis,30.35386,-97.69166
4/15/2022,PM2.5,Texas,58.5,Cameron,26.200335,-97.712684
4/15/2022,PM2.5,Texas,59,Bexar,29.275381,-98.311692
4/15/2022,PM2.5,Texas,61,Webb,27.507904,-99.523949
4/15/2022,PM2.5,Texas,64,Hidalgo,26.226343,-98.2908496
4/16/2022,O3,Texas,31,Ellis,32.175417,-96.870189
4/16/2022,O3,Texas,31,McLennan,31.653086,-97.070704
4/16/2022,O3,Texas,31.66666667,Bexar,29.275381,-98.311692
4/16/2022,O3,Texas,32.8,Tarrant,32.80581,-97.356529
4/16/2022,O3,Texas,36,Parker,32.868773,-97.905931
4/16/2022,PM2.5,Texas,37,Potter,35.201592,-101.909275
4/16/2022,O3,Texas,43,Johnson,32.353595,-97.436742
4/16/2022,PM2.5,Texas,43,Lubbock,33.58553,-101.78698
4/16/2022,O3,Texas,43,Randall,34.8803,-101.6649
4/16/2022,O3,Texas,43.66666667,El Paso,31.765685,-106.455227
4/16/2022,PM2.5,Texas,49,Galveston,29.254474,-94.861289
4/16/2022,PM2.5,Texas,50.66666667,Jefferson,29.979958,-94.004746
4/16/2022,PM2.5,Texas,51,McLennan,31.653086,-97.070704
4/16/2022,PM2.5,Texas,52.5,El Paso,31.765685,-106.455227
4/16/2022,PM2.5,Texas,53,Bowie,33.436111,-94.07778
4/16/2022,PM2.5,Texas,53,Kaufman,32.564968,-96.317687
4/16/2022,PM2.5,Texas,55,Brazos,30.628333,-96.362777
4/16/2022,PM2.5,Texas,56,Ellis,32.175417,-96.870189
4/16/2022,PM2.5,Texas,56.66666667,Travis,30.35386,-97.69166
4/16/2022,PM2.5,Texas,57,Denton,33.219069,-97.196284
4/16/2022,PM2.5,Texas,57.5,Dallas,32.820061,-96.860117
4/16/2022,PM2.5,Texas,58,Bell,31.088002,-97.679734
4/16/2022,PM2.5,Texas,58.2,Harris,29.686389,-95.294722
4/16/2022,PM2.5,Texas,59.33333333,Nueces,27.76534,-97.434262
4/16/2022,PM2.5,Texas,61,Cameron,26.200335,-97.712684
4/16/2022,PM2.5,Texas,63,Ector,31.870259,-102.334745
4/16/2022,PM2.5,Texas,63,Tarrant,32.80581,-97.356529
4/16/2022,PM2.5,Texas,64,Bexar,29.275381,-98.311692
4/16/2022,PM2.5,Texas,64,Montgomery,30.350302,-95.425128
4/16/2022,PM2.5,Texas,72,Hidalgo,26.226343,-98.2908496
4/16/2022,PM2.5,Texas,73,Webb,27.507904,-99.523949
4/17/2022,O3,Texas,30,Montgomery,30.350302,-95.425128
4/17/2022,O3,Texas,31,Hunt,33.153088,-96.115572
4/17/2022,O3,Texas,32.5,Travis,30.35386,-97.69166
4/17/2022,PM2.5,Texas,33,Potter,35.201592,-101.909275
4/17/2022,O3,Texas,35.5,Bell,31.088002,-97.679734
4/17/2022,PM2.5,Texas,36,Lubbock,33.58553,-101.78698
4/17/2022,O3,Texas,36,McLennan,31.653086,-97.070704
4/17/2022,O3,Texas,37,Rockwall,32.936523,-96.459211
4/17/2022,NO2,Texas,38.5,El Paso,31.765685,-106.455227
4/17/2022,O3,Texas,41,Dallas,32.820061,-96.860117
4/17/2022,O3,Texas,42,Collin,33.1324,-96.786419
4/17/2022,O3,Texas,42,Johnson,32.353595,-97.436742
4/17/2022,O3,Texas,42,Parker,32.868773,-97.905931
4/17/2022,O3,Texas,42.2,Tarrant,32.80581,-97.356529
4/17/2022,O3,Texas,42.5,Ellis,32.175417,-96.870189
4/17/2022,O3,Texas,43.16666667,El Paso,31.765685,-106.455227
4/17/2022,O3,Texas,43.5,Denton,33.219069,-97.196284
4/17/2022,PM2.5,Texas,44,Denton,33.219069,-97.196284
4/17/2022,O3,Texas,46,Kaufman,32.564968,-96.317687
4/17/2022,PM2.5,Texas,47,Galveston,29.254474,-94.861289
4/17/2022,O3,Texas,48,Randall,34.8803,-101.6649
4/17/2022,PM2.5,Texas,50.33333333,Jefferson,29.979958,-94.004746
4/17/2022,PM2.5,Texas,51.5,Ellis,32.175417,-96.870189
4/17/2022,PM2.5,Texas,52,McLennan,31.653086,-97.070704
4/17/2022,PM2.5,Texas,52.5,Dallas,32.820061,-96.860117
4/17/2022,PM2.5,Texas,52.5,Tarrant,32.80581,-97.356529
4/17/2022,PM2.5,Texas,55,Kaufman,32.564968,-96.317687
4/17/2022,PM2.5,Texas,56,Bell,31.088002,-97.679734
4/17/2022,PM2.5,Texas,56,Nueces,27.76534,-97.434262
4/17/2022,PM2.5,Texas,56.41666667,Harris,29.686389,-95.294722
4/17/2022,PM2.5,Texas,57,Brazos,30.628333,-96.362777
4/17/2022,PM2.5,Texas,57,Ector,31.870259,-102.334745
4/17/2022,PM2.5,Texas,57,El Paso,31.765685,-106.455227
4/17/2022,PM2.5,Texas,57.5,Cameron,26.200335,-97.712684
4/17/2022,PM2.5,Texas,61,Montgomery,30.350302,-95.425128
4/17/2022,PM2.5,Texas,63.5,Hidalgo,26.226343,-98.2908496
4/17/2022,PM2.5,Texas,65,Travis,30.35386,-97.69166
4/17/2022,PM2.5,Texas,68,Bexar,29.275381,-98.311692
4/17/2022,PM2.5,Texas,69,Webb,27.507904,-99.523949
4/18/2022,NO2,Texas,30,El Paso,31.765685,-106.455227
4/18/2022,O3,Texas,30,Hidalgo,26.226343,-98.2908496
4/18/2022,PM2.5,Texas,31,Dallas,32.820061,-96.860117
4/18/2022,O3,Texas,31,Gregg,32.378696,-94.711813
4/18/2022,PM2.5,Texas,32.5,Tarrant,32.80581,-97.356529
4/18/2022,O3,Texas,33,McLennan,31.653086,-97.070704
4/18/2022,O3,Texas,33,Rockwall,32.936523,-96.459211
4/18/2022,O3,Texas,33.75,Jefferson,29.979958,-94.004746
4/18/2022,O3,Texas,34,Hunt,33.153088,-96.115572
4/18/2022,O3,Texas,34,Kaufman,32.564968,-96.317687
4/18/2022,PM2.5,Texas,34,Potter,35.201592,-101.909275
4/18/2022,O3,Texas,34.5,Ellis,32.175417,-96.870189
4/18/2022,O3,Texas,35,Dallas,32.820061,-96.860117
4/18/2022,PM2.5,Texas,35,McLennan,31.653086,-97.070704
4/18/2022,O3,Texas,35.05882353,Harris,29.686389,-95.294722
4/18/2022,PM2.5,Texas,37,Lubbock,33.58553,-101.78698
4/18/2022,O3,Texas,37,Smith,32.344027,-95.415754
4/18/2022,O3,Texas,38,Bell,31.088002,-97.679734
4/18/2022,O3,Texas,38,Montgomery,30.350302,-95.425128
4/18/2022,O3,Texas,38.5,Tarrant,32.80581,-97.356529
4/18/2022,O3,Texas,39,Collin,33.1324,-96.786419
4/18/2022,O3,Texas,40,Denton,33.219069,-97.196284
4/18/2022,O3,Texas,43,Johnson,32.353595,-97.436742
4/18/2022,O3,Texas,43,Parker,32.868773,-97.905931
4/18/2022,O3,Texas,43,Travis,30.35386,-97.69166
4/18/2022,PM2.5,Texas,44,Bell,31.088002,-97.679734
4/18/2022,O3,Texas,44,Nueces,27.76534,-97.434262
4/18/2022,O3,Texas,45,Galveston,29.254474,-94.861289
4/18/2022,O3,Texas,45,Randall,34.8803,-101.6649
4/18/2022,O3,Texas,45.66666667,Bexar,29.275381,-98.311692
4/18/2022,PM2.5,Texas,46,Brazos,30.628333,-96.362777
4/18/2022,O3,Texas,49,Brazoria,29.043759,-95.472946
4/18/2022,O3,Texas,49.33333333,El Paso,31.765685,-106.455227
4/18/2022,PM2.5,Texas,49.5,Bexar,29.275381,-98.311692
4/18/2022,PM2.5,Texas,50.66666667,Travis,30.35386,-97.69166
4/18/2022,PM2.5,Texas,51,Harris,29.686389,-95.294722
4/18/2022,PM2.5,Texas,52,Montgomery,30.350302,-95.425128
4/18/2022,PM2.5,Texas,53,Galveston,29.254474,-94.861289
4/18/2022,PM2.5,Texas,55.33333333,Jefferson,29.979958,-94.004746
4/18/2022,PM2.5,Texas,55.33333333,Nueces,27.76534,-97.434262
4/18/2022,PM2.5,Texas,58,Webb,27.507904,-99.523949
4/18/2022,PM2.5,Texas,59,Cameron,26.200335,-97.712684
4/18/2022,PM2.5,Texas,63.5,El Paso,31.765685,-106.455227
4/18/2022,PM2.5,Texas,64,Hidalgo,26.226343,-98.2908496
4/18/2022,PM2.5,Texas,78,Ector,31.870259,-102.334745
4/19/2022,PM2.5,Texas,31,Bowie,33.436111,-94.07778
4/19/2022,PM2.5,Texas,31,Ellis,32.175417,-96.870189
4/19/2022,PM2.5,Texas,32,McLennan,31.653086,-97.070704
4/19/2022,O3,Texas,33,Travis,30.35386,-97.69166
4/19/2022,PM2.5,Texas,36,Dallas,32.820061,-96.860117
4/19/2022,O3,Texas,36.5,Nueces,27.76534,-97.434262
4/19/2022,O3,Texas,37,Rockwall,32.936523,-96.459211
4/19/2022,PM2.5,Texas,38,Denton,33.219069,-97.196284
4/19/2022,O3,Texas,38.16666667,El Paso,31.765685,-106.455227
4/19/2022,O3,Texas,40.5,Bell,31.088002,-97.679734
4/19/2022,O3,Texas,41,Gregg,32.378696,-94.711813
4/19/2022,O3,Texas,41.29411765,Harris,29.686389,-95.294722
4/19/2022,O3,Texas,41.33333333,Dallas,32.820061,-96.860117
4/19/2022,O3,Texas,42,Randall,34.8803,-101.6649
4/19/2022,O3,Texas,43,Brazoria,29.043759,-95.472946
4/19/2022,PM2.5,Texas,43,Galveston,29.254474,-94.861289
4/19/2022,O3,Texas,43,Hunt,33.153088,-96.115572
4/19/2022,PM2.5,Texas,43.25,Tarrant,32.80581,-97.356529
4/19/2022,O3,Texas,44,Collin,33.1324,-96.786419
4/19/2022,O3,Texas,44,Denton,33.219069,-97.196284
4/19/2022,O3,Texas,44,Ellis,32.175417,-96.870189
4/19/2022,O3,Texas,44,Kaufman,32.564968,-96.317687
4/19/2022,O3,Texas,44,Montgomery,30.350302,-95.425128
4/19/2022,O3,Texas,44.2,Tarrant,32.80581,-97.356529
4/19/2022,O3,Texas,44.6,Jefferson,29.979958,-94.004746
4/19/2022,O3,Texas,45,Galveston,29.254474,-94.861289
4/19/2022,PM2.5,Texas,46,Bexar,29.275381,-98.311692
4/19/2022,O3,Texas,46,McLennan,31.653086,-97.070704
4/19/2022,O3,Texas,47,Parker,32.868773,-97.905931
4/19/2022,O3,Texas,47,Smith,32.344027,-95.415754
4/19/2022,PM2.5,Texas,48,Bell,31.088002,-97.679734
4/19/2022,PM2.5,Texas,48,Brazos,30.628333,-96.362777
4/19/2022,O3,Texas,49,Johnson,32.353595,-97.436742
4/19/2022,PM2.5,Texas,49,Montgomery,30.350302,-95.425128
4/19/2022,PM2.5,Texas,49.3,Harris,29.686389,-95.294722
4/19/2022,PM2.5,Texas,50.66666667,Nueces,27.76534,-97.434262
4/19/2022,PM2.5,Texas,51,Cameron,26.200335,-97.712684
4/19/2022,PM2.5,Texas,52,Travis,30.35386,-97.69166
4/19/2022,PM2.5,Texas,56,Lubbock,33.58553,-101.78698
4/19/2022,PM2.5,Texas,56,Webb,27.507904,-99.523949
4/19/2022,PM2.5,Texas,57.66666667,El Paso,31.765685,-106.455227
4/19/2022,PM2.5,Texas,58,Hidalgo,26.226343,-98.2908496
4/19/2022,PM2.5,Texas,58,Potter,35.201592,-101.909275
4/19/2022,PM2.5,Texas,60,Ector,31.870259,-102.334745
4/20/2022,O3,Texas,31,Bell,31.088002,-97.679734
4/20/2022,O3,Texas,31,Kaufman,32.564968,-96.317687
4/20/2022,O3,Texas,31,Parker,32.868773,-97.905931
4/20/2022,O3,Texas,32,Gregg,32.378696,-94.711813
4/20/2022,O3,Texas,32.33333333,Dallas,32.820061,-96.860117
4/20/2022,O3,Texas,32.4,Tarrant,32.80581,-97.356529
4/20/2022,O3,Texas,32.88235294,Harris,29.686389,-95.294722
4/20/2022,O3,Texas,33,Johnson,32.353595,-97.436742
4/20/2022,O3,Texas,33.66666667,El Paso,31.765685,-106.455227
4/20/2022,O3,Texas,35,Collin,33.1324,-96.786419
4/20/2022,O3,Texas,35.5,Brazoria,29.043759,-95.472946
4/20/2022,O3,Texas,36,Montgomery,30.350302,-95.425128
4/20/2022,O3,Texas,36.5,Denton,33.219069,-97.196284
4/20/2022,PM2.5,Texas,38,Ector,31.870259,-102.334745
4/20/2022,O3,Texas,39,Smith,32.344027,-95.415754
4/20/2022,O3,Texas,39.6,Jefferson,29.979958,-94.004746
4/20/2022,O3,Texas,40,Galveston,29.254474,-94.861289
4/20/2022,PM2.5,Texas,44,McLennan,31.653086,-97.070704
4/20/2022,PM2.5,Texas,47,Bexar,29.275381,-98.311692
4/20/2022,PM2.5,Texas,47.66666667,Jefferson,29.979958,-94.004746
4/20/2022,O3,Texas,48,Randall,34.8803,-101.6649
4/20/2022,PM2.5,Texas,48,Tarrant,32.80581,-97.356529
4/20/2022,PM2.5,Texas,49,Denton,33.219069,-97.196284
4/20/2022,PM2.5,Texas,49.75,Dallas,32.820061,-96.860117
4/20/2022,PM2.5,Texas,50,Bell,31.088002,-97.679734
4/20/2022,PM2.5,Texas,50,Ellis,32.175417,-96.870189
4/20/2022,PM2.5,Texas,50,Kaufman,32.564968,-96.317687
4/20/2022,PM2.5,Texas,52,Montgomery,30.350302,-95.425128
4/20/2022,PM2.5,Texas,52,Travis,30.35386,-97.69166
4/20/2022,PM2.5,Texas,52.5,Hidalgo,26.226343,-98.2908496
4/20/2022,PM2.5,Texas,53,Bowie,33.436111,-94.07778
4/20/2022,PM2.5,Texas,53,Brazos,30.628333,-96.362777
4/20/2022,PM2.5,Texas,53,Galveston,29.254474,-94.861289
4/20/2022,PM2.5,Texas,53.25,El Paso,31.765685,-106.455227
4/20/2022,PM2.5,Texas,54,Cameron,26.200335,-97.712684
4/20/2022,PM2.5,Texas,54,Potter,35.201592,-101.909275
4/20/2022,PM2.5,Texas,54.63636364,Harris,29.686389,-95.294722
4/20/2022,PM2.5,Texas,55,Lubbock,33.58553,-101.78698
4/20/2022,PM2.5,Texas,55,Nueces,27.76534,-97.434262
4/20/2022,PM2.5,Texas,55,Webb,27.507904,-99.523949
4/21/2022,O3,Texas,30,Bell,31.088002,-97.679734
4/21/2022,O3,Texas,30,Rockwall,32.936523,-96.459211
4/21/2022,O3,Texas,30.33333333,Bexar,29.275381,-98.311692
4/21/2022,O3,Texas,31,Hunt,33.153088,-96.115572
4/21/2022,O3,Texas,32,Cameron,26.200335,-97.712684
4/21/2022,O3,Texas,32,Hidalgo,26.226343,-98.2908496
4/21/2022,O3,Texas,33,Gregg,32.378696,-94.711813
4/21/2022,O3,Texas,33,Kaufman,32.564968,-96.317687
4/21/2022,O3,Texas,33,Nueces,27.76534,-97.434262
4/21/2022,O3,Texas,33.66666667,Dallas,32.820061,-96.860117
4/21/2022,O3,Texas,35,Collin,33.1324,-96.786419
4/21/2022,O3,Texas,35,Ellis,32.175417,-96.870189
4/21/2022,O3,Texas,35,Parker,32.868773,-97.905931
4/21/2022,O3,Texas,35.2,Tarrant,32.80581,-97.356529
4/21/2022,O3,Texas,35.33333333,El Paso,31.765685,-106.455227
4/21/2022,O3,Texas,35.5,Brazoria,29.043759,-95.472946
4/21/2022,O3,Texas,35.70588235,Harris,29.686389,-95.294722
4/21/2022,NO2,Texas,36,El Paso,31.765685,-106.455227
4/21/2022,O3,Texas,36,McLennan,31.653086,-97.070704
4/21/2022,O3,Texas,37.5,Denton,33.219069,-97.196284
4/21/2022,O3,Texas,38,Johnson,32.353595,-97.436742
4/21/2022,O3,Texas,39.6,Jefferson,29.979958,-94.004746
4/21/2022,O3,Texas,40,Smith,32.344027,-95.415754
4/21/2022,O3,Texas,42,Montgomery,30.350302,-95.425128
4/21/2022,O3,Texas,43,Galveston,29.254474,-94.861289
4/21/2022,PM2.5,Texas,48,Jefferson,29.979958,-94.004746
4/21/2022,O3,Texas,49,Randall,34.8803,-101.6649
4/21/2022,PM2.5,Texas,52,Galveston,29.254474,-94.861289
4/21/2022,PM2.5,Texas,52,McLennan,31.653086,-97.070704
4/21/2022,PM2.5,Texas,53,Potter,35.201592,-101.909275
4/21/2022,PM2.5,Texas,54,Bell,31.088002,-97.679734
4/21/2022,PM2.5,Texas,54,Ellis,32.175417,-96.870189
4/21/2022,PM2.5,Texas,54,Lubbock,33.58553,-101.78698
4/21/2022,PM2.5,Texas,54.5,Dallas,32.820061,-96.860117
4/21/2022,PM2.5,Texas,55,Brazos,30.628333,-96.362777
4/21/2022,PM2.5,Texas,55,Denton,33.219069,-97.196284
4/21/2022,PM2.5,Texas,55,Kaufman,32.564968,-96.317687
4/21/2022,PM2.5,Texas,55,Montgomery,30.350302,-95.425128
4/21/2022,PM2.5,Texas,55.2,Harris,29.686389,-95.294722
4/21/2022,PM2.5,Texas,56,Bexar,29.275381,-98.311692
4/21/2022,PM2.5,Texas,56.5,Tarrant,32.80581,-97.356529
4/21/2022,PM2.5,Texas,57.33333333,Nueces,27.76534,-97.434262
4/21/2022,PM2.5,Texas,58,Ector,31.870259,-102.334745
4/21/2022,PM2.5,Texas,58.66666667,El Paso,31.765685,-106.455227
4/21/2022,PM2.5,Texas,58.66666667,Travis,30.35386,-97.69166
4/21/2022,PM2.5,Texas,59,Bowie,33.436111,-94.07778
4/21/2022,PM2.5,Texas,59.5,Cameron,26.200335,-97.712684
4/21/2022,PM2.5,Texas,71,Webb,27.507904,-99.523949
4/22/2022,O3,Texas,30.5,Nueces,27.76534,-97.434262
4/22/2022,O3,Texas,32,Cameron,26.200335,-97.712684
4/22/2022,NO2,Texas,32,El Paso,31.765685,-106.455227
4/22/2022,O3,Texas,33,Travis,30.35386,-97.69166
4/22/2022,O3,Texas,34,Bexar,29.275381,-98.311692
4/22/2022,O3,Texas,34,Hidalgo,26.226343,-98.2908496
4/22/2022,O3,Texas,35.5,Bell,31.088002,-97.679734
4/22/2022,O3,Texas,37,Brazoria,29.043759,-95.472946
4/22/2022,O3,Texas,37,McLennan,31.653086,-97.070704
4/22/2022,O3,Texas,37.70588235,Harris,29.686389,-95.294722
4/22/2022,O3,Texas,38,El Paso,31.765685,-106.455227
4/22/2022,O3,Texas,38,Rockwall,32.936523,-96.459211
4/22/2022,O3,Texas,39,Hunt,33.153088,-96.115572
4/22/2022,O3,Texas,39,Johnson,32.353595,-97.436742
4/22/2022,O3,Texas,39,Parker,32.868773,-97.905931
4/22/2022,O3,Texas,40,Gregg,32.378696,-94.711813
4/22/2022,O3,Texas,40,Randall,34.8803,-101.6649
4/22/2022,O3,Texas,40.4,Jefferson,29.979958,-94.004746
4/22/2022,O3,Texas,40.4,Tarrant,32.80581,-97.356529
4/22/2022,PM2.5,Texas,40.66666667,Jefferson,29.979958,-94.004746
4/22/2022,PM2.5,Texas,41,McLennan,31.653086,-97.070704
4/22/2022,PM2.5,Texas,42,Kaufman,32.564968,-96.317687
4/22/2022,O3,Texas,42.66666667,Dallas,32.820061,-96.860117
4/22/2022,O3,Texas,43,Ellis,32.175417,-96.870189
4/22/2022,O3,Texas,43,Kaufman,32.564968,-96.317687
4/22/2022,O3,Texas,44,Collin,33.1324,-96.786419
4/22/2022,O3,Texas,44.5,Denton,33.219069,-97.196284
4/22/2022,O3,Texas,46,Galveston,29.254474,-94.861289
4/22/2022,O3,Texas,46,Montgomery,30.350302,-95.425128
4/22/2022,O3,Texas,47,Smith,32.344027,-95.415754
4/22/2022,PM2.5,Texas,48,Galveston,29.254474,-94.861289
4/22/2022,PM2.5,Texas,52,Bell,31.088002,-97.679734
4/22/2022,PM2.5,Texas,52,Montgomery,30.350302,-95.425128
4/22/2022,PM2.5,Texas,53,Dallas,32.820061,-96.860117
4/22/2022,PM2.5,Texas,53.66666667,Travis,30.35386,-97.69166
4/22/2022,PM2.5,Texas,54,Brazos,30.628333,-96.362777
4/22/2022,PM2.5,Texas,54,Denton,33.219069,-97.196284
4/22/2022,PM2.5,Texas,54.1,Harris,29.686389,-95.294722
4/22/2022,PM2.5,Texas,56,Bowie,33.436111,-94.07778
4/22/2022,PM2.5,Texas,56,Nueces,27.76534,-97.434262
4/22/2022,PM2.5,Texas,56.5,Tarrant,32.80581,-97.356529
4/22/2022,PM2.5,Texas,56.75,Bexar,29.275381,-98.311692
4/22/2022,PM2.5,Texas,57.5,Cameron,26.200335,-97.712684
4/22/2022,PM2.5,Texas,62.66666667,El Paso,31.765685,-106.455227
4/22/2022,PM2.5,Texas,74,Webb,27.507904,-99.523949
4/22/2022,PM2.5,Texas,94,Ector,31.870259,-102.334745
4/22/2022,PM2.5,Texas,108,Potter,35.201592,-101.909275
4/22/2022,PM2.5,Texas,138,Lubbock,33.58553,-101.78698
4/23/2022,O3,Texas,30,Cameron,26.200335,-97.712684
4/23/2022,O3,Texas,30.33333333,Bexar,29.275381,-98.311692
4/23/2022,O3,Texas,30.5,Travis,30.35386,-97.69166
4/23/2022,O3,Texas,31,Hidalgo,26.226343,-98.2908496
4/23/2022,O3,Texas,31.5,Nueces,27.76534,-97.434262
4/23/2022,O3,Texas,31.6,Tarrant,32.80581,-97.356529
4/23/2022,O3,Texas,32,Bell,31.088002,-97.679734
4/23/2022,O3,Texas,32,Ellis,32.175417,-96.870189
4/23/2022,O3,Texas,32,McLennan,31.653086,-97.070704
4/23/2022,O3,Texas,32,Parker,32.868773,-97.905931
4/23/2022,O3,Texas,32.66666667,Dallas,32.820061,-96.860117
4/23/2022,O3,Texas,33,Johnson,32.353595,-97.436742
4/23/2022,O3,Texas,34,Denton,33.219069,-97.196284
4/23/2022,O3,Texas,35,Rockwall,32.936523,-96.459211
4/23/2022,O3,Texas,35.11764706,Harris,29.686389,-95.294722
4/23/2022,O3,Texas,36,Brazoria,29.043759,-95.472946
4/23/2022,O3,Texas,36,Collin,33.1324,-96.786419
4/23/2022,PM2.5,Texas,36,McLennan,31.653086,-97.070704
4/23/2022,O3,Texas,36.4,Jefferson,29.979958,-94.004746
4/23/2022,O3,Texas,37,Galveston,29.254474,-94.861289
4/23/2022,O3,Texas,38,Gregg,32.378696,-94.711813
4/23/2022,O3,Texas,40,Hunt,33.153088,-96.115572
4/23/2022,O3,Texas,41,Kaufman,32.564968,-96.317687
4/23/2022,PM2.5,Texas,42.66666667,Jefferson,29.979958,-94.004746
4/23/2022,PM2.5,Texas,43,Bell,31.088002,-97.679734
4/23/2022,PM2.5,Texas,44.66666667,Dallas,32.820061,-96.860117
4/23/2022,O3,Texas,44.83333333,El Paso,31.765685,-106.455227
4/23/2022,O3,Texas,45,Montgomery,30.350302,-95.425128
4/23/2022,PM2.5,Texas,46,Denton,33.219069,-97.196284
4/23/2022,PM2.5,Texas,46,Tarrant,32.80581,-97.356529
4/23/2022,PM2.5,Texas,47,Galveston,29.254474,-94.861289
4/23/2022,PM2.5,Texas,47,Kaufman,32.564968,-96.317687
4/23/2022,O3,Texas,47,Smith,32.344027,-95.415754
4/23/2022,PM2.5,Texas,49,Brazos,30.628333,-96.362777
4/23/2022,PM2.5,Texas,49.25,Travis,30.35386,-97.69166
4/23/2022,PM2.5,Texas,50.78571429,Harris,29.686389,-95.294722
